id,korean_name,english_name,kcd,vcode,support,primary_specialty,all_specialties,classification_source,status,orpha_code,orpha_name
1132,Stolerman 신경발달 증후군(KDM6B 관련),Stolerman neurodevelopmental syndrome(KDM6B related),없음,V900,의료비(급여부분),미분류,[],,미분류,,
1131,T- 및 B-세포수가 감소된 중증복합면역결핍,Severe combined immunodeficiency [SCID] with low T-and B-cell numbers,D81.1,V111,의료비(급여부분),미분류,[],,미분류,,
1130,TAF1 관련 장애,TAF1 related disorder,없음,V900,의료비(급여부분),미분류,[],,미분류,,
1129,TAOK1 관련 지적 장애[지적 장애 또는 행동 이상을 동반하거나 동반하지 않는 발달 지연],TAOK1 related intellectual disability[Developmental delay with or without intellectual impairment or behavioral abnormalities],없음,V900,의료비(급여부분),미분류,[],,미분류,,
1128,TBR1 관련 자폐증과 언어지연을 동반한 지적 발달 지연,TBR1 related intellectual developmental delay with autism and speech delay,없음,V900,의료비(급여부분),미분류,[],,미분류,,
1127,TFE3 연관 신경발달 장애,TFE3-associated neurodevelopmental disorder,없음,V900,의료비(급여부분),미분류,[],,미분류,,
1126,THOC2 관련 장애,"Intellectual developmental disorder, X-linked 12",없음,V900,의료비(급여부분),미분류,[],,미분류,,
1125,"TLK2 관련 지적장애[지적발달장애, 보통염색체 우성 57]","TLK2 related intellectual disability [Intellectual developmental disorder, autosomal dominant 57]",없음,V900,의료비(급여부분),미분류,[],,미분류,,
1124,TMEM106B 유전자 돌연변이,TMEM106B gene mutation,없음,V900,의료비(급여부분),미분류,[],,미분류,,
1123,TRIO 관련 대두증을 동반한 지적장애,TRIO related intellectual disability with macrocephaly,없음,V900,의료비(급여부분),미분류,[],,미분류,,
1122,TRIP12 관련 질환,TRIP12 related disease,없음,V900,의료비(급여부분),미분류,[],,미분류,,
1121,TRPM3 관련 장애,TRPM3 reIated disorder,없음,V900,의료비(급여부분),미분류,[],,미분류,,
1120,Townes-Brocks 증후군,Townes-Brocks syndrome,없음,V900,의료비(급여부분),이비인후과,"[""이비인후과"", ""정형외과""]",en_product3_199.xml; en_product3_200.xml,리뷰필요,857,Townes-Brocks syndrome
1119,UBTF 관련 신경 변성,UBTF related neurodegeneration,없음,V900,의료비(급여부분),미분류,[],,미분류,,
